Code,Indicator Name,Short definition,Long definition,Source,Topic
UIS.NART.2.Q1,"Total net attendance rate, lower secondary, poorest quintile, both sexes (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q1.F,"Total net attendance rate, lower secondary, poorest quintile, female (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q1.F.LPIA,"Total net attendance rate, lower secondary, poorest quintile, female, adjusted location parity index (LPIA)","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q1.M,"Total net attendance rate, lower secondary, poorest quintile, male (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q1.M.LPIA,"Total net attendance rate, lower secondary, poorest quintile, male, adjusted location parity index (LPIA)","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.GPIA,"Total net attendance rate, lower secondary, richest quintile, adjusted gender parity index (GPIA)","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.LPIA,"Total net attendance rate, lower secondary, richest quintile, adjusted location parity index (LPIA)","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5,"Total net attendance rate, lower secondary, richest quintile, both sexes (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.F,"Total net attendance rate, lower secondary, richest quintile, female (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.F.LPIA,"Total net attendance rate, lower secondary, richest quintile, female, adjusted location parity index (LPIA)","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.M,"Total net attendance rate, lower secondary, richest quintile, male (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.Q5.M.LPIA,"Total net attendance rate, lower secondary, richest quintile, male, adjusted location parity index (LPIA)","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Location Parity Index (LPIA) is calculated by dividing the rural value for the indicator by the urban value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted location parity index is symmetrical around 1 and lies in the range 0-2. An adjusted LPI equal to 1 indicates parity between rural and urban locations. In general, a value less than 1 indicates disparity in favor of urban locations and a value greater than 1 indicates disparity in favor of rural locations. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.GPIA,"Total net attendance rate, lower secondary, rural, adjusted gender parity index (GPIA)","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.WPIA,"Total net attendance rate, lower secondary, rural, adjusted wealth parity index (WPIA)","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR,"Total net attendance rate, lower secondary, rural, both sexes (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.F,"Total net attendance rate, lower secondary, rural, female (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.F.WPIA,"Total net attendance rate, lower secondary, rural, female, adjusted wealth parity index (WPIA)","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.Q4.GPIA,"Total net attendance rate, lower secondary, rural, fourth quintile, adjusted gender parity index (GPIA)","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.Q4,"Total net attendance rate, lower secondary, rural, fourth quintile, both sexes (%)","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.Q4.F,"Total net attendance rate, lower secondary, rural, fourth quintile, female (%)","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.Q4.M,"Total net attendance rate, lower secondary, rural, fourth quintile, male (%)","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/","Total number of students of the official age group for lower secondary education who are attending school at any level of education, expressed as a percentage of the corresponding population. Divide the total number of students in the official school age range for lower secondary education who are attending school at any level of education by the population of the same age group and multiply the result by 100. The difference between the total NAR and the adjusted NAR provides a measure of the proportion of children in the official relevant school age group who are attending levels of education below the one intended for their age. The difference between the total NAR and the adjusted NAR for lower secondary education is due to attendance in of pre-primary or primary education. For more information, consult the UNESCO Institute of Statistics website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.M,"Total net attendance rate, lower secondary, rural, male (%)","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/","Total number of students of the official lower secondary school age group who attended primary or secondary education at any time during the reference academic year, expressed as a percentage of the corresponding population. The UNESCO Institute for Statistics (UIS) calculates household survey-based education indicators using data from Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS). School participation in household surveys and censuses is commonly measured by whether pupils or students attended a given grade or level of education at least one day during the academic reference year. Therefore, indicators of school participation derived from household survey data refer to attendance, e.g. “net attendance rate” or “adjusted net attendance rate”. The comparable indicator for administrative data is "Total net enrolment rate, lower secondary" because the data is based on numbers of students officially enrolled in educational institutions in the stated year. For more information, consult the UIS website: http://www.uis.unesco.org/Education/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.M.WPIA,"Total net attendance rate, lower secondary, rural, male, adjusted wealth parity index (WPIA)","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Wealth Parity Index (WPIA) is calculated by dividing the poorest quintile value for the indicator by the richest quintile value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted wealth parity index is symmetrical around 1 and lies in the range 0-2. An adjusted WPI equal to 1 indicates parity between the richest and poorest quintiles. In general, a value less than 1 indicates disparity in favor of the richest quintile and a value greater than 1 indicates disparity in favor of the poorest quintile. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
UIS.NART.2.RUR.Q3.GPIA,"Total net attendance rate, lower secondary, rural, middle quintile, adjusted gender parity index (GPIA)","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/","The Adjusted Gender Parity Index (GPIA) is calculated by dividing the female value for the indicator by the male value for the indicator. If the resulting value exceeds 1, the ratio is inverted and subtracted from 2. The adjusted gender parity index is symmetrical around 1 and lies in the range 0-2. An adjusted GPI equal to 1 indicates parity between females and males. In general, a value less than 1 indicates disparity in favor of males and a value greater than 1 indicates disparity in favor of females. For more information, consult the UNESCO Institute for Statistics: http://uis.unesco.org/",UNESCO Institute for Statistics,Secondary
