Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q4.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.81803,..,..,1.79248,..,..,1.71967,..,..,1.4469,..,1.51471,..,1.44162,..,1.74925,..,1.44355,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.88,..,..,3.69,..,..,4.06,..,..,4.98,..,4.48,..,4.95,..,1.73,..,2.16,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.3.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q4.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.3.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, fourth quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q4.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, male (%)",UIS.ROFST.3.M.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.29351,11.8382,14.83132,12.18266,11.23568,12.01771,7.18935,6.62624,5.66666,5.3144,5.17924,4.58049,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, male (household survey data) (%)",UIS.ROFST.H.3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,..,..,7.17,..,..,7.75,..,..,6.87,..,7.02,..,5.01,..,4.07,..,3.35,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.62816,..,..,1.62209,..,..,1.44118,..,..,1.30777,..,1.26557,..,1.30904,..,1.3621,..,0.8651,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q3.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.78692,..,..,1.7215,..,..,1.44654,..,..,1.51212,..,1.1841,..,1.27547,..,1.53419,..,0.99614,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5,..,..,5,..,..,6.64,..,..,5.48,..,6.53,..,4.94,..,3.6,..,2.7,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, female (household survey data) (%)",UIS.ROFST.H.3.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q3.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, male (household survey data) (%)",UIS.ROFST.H.3.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, middle quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q3.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q1.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.38512,..,..,1.35173,..,..,1.0901,..,..,0.88277,..,1.01592,..,0.9791,..,1.01396,..,0.61355,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.63,..,..,12.38,..,..,11.95,..,..,9.76,..,7.72,..,6.31,..,5.62,..,5.2,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.3.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q1.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.3.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, poorest quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q1.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q5.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89113,..,..,1.85377,..,..,1.74611,..,..,1.40458,..,0.9984,..,1.75648,..,1.55422,..,0.7415,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69,..,..,1.05,..,..,1.81,..,..,2.95,..,6.03,..,1.7,..,1.07,..,1.56,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, female (household survey data) (%)",UIS.ROFST.H.3.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q5.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, male (household survey data) (%)",UIS.ROFST.H.3.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q5.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00899,..,..,0.89147,..,..,0.82909,..,..,0.85942,..,0.6918,..,0.83673,..,0.67682,..,0.92881,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.RUR.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.393,..,..,1.58945,..,..,1.48351,..,..,1.39492,..,1.17374,..,0.87752,..,1.7103,..,1.67463,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.03,..,..,14.68,..,..,11.52,..,..,8.73,..,7.8,..,6.33,..,5.03,..,2.85,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, female (household survey data) (%)",UIS.ROFST.H.3.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.14,..,..,13.8,..,..,10.43,..,..,8.07,..,6.33,..,5.74,..,4,..,2.74,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.RUR.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.08,..,..,13.83,..,..,12.2,..,..,9.04,..,9.52,..,8.65,..,6.7,..,3.72,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, male (household survey data) (%)",UIS.ROFST.H.3.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.95,..,..,15.48,..,..,12.58,..,..,9.39,..,9.15,..,6.86,..,5.91,..,2.95,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.14,..,..,16.23,..,..,11.13,..,..,10.31,..,7.17,..,5.3,..,7.02,..,2.58,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, middle quintile, female (household survey data) (%)",UIS.ROFST.H.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, middle quintile, male (household survey data) (%)",UIS.ROFST.H.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.85,..,..,16.49,..,..,12.43,..,..,8.66,..,7.54,..,6.09,..,5.73,..,3.35,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.87,..,..,6.77,..,..,6.42,..,..,5.24,..,6.23,..,6.94,..,1.66,..,1.09,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, female (household survey data) (%)",UIS.ROFST.H.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, richest quintile, male (household survey data) (%)",UIS.ROFST.H.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, second quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.43,..,..,15.55,..,..,12.96,..,..,9.08,..,8.22,..,5.74,..,3.42,..,2.76,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, second quintile, female (household survey data) (%)",UIS.ROFST.H.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, rural, second quintile, male (household survey data) (%)",UIS.ROFST.H.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5536,..,..,1.56463,..,..,1.37654,..,..,1.18943,..,1.1837,..,0.80959,..,0.91689,..,0.75616,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.16,..,..,8.82,..,..,8.9,..,..,8.25,..,6.75,..,6.63,..,4.16,..,3.45,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, female (household survey data) (%)",UIS.ROFST.H.3.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, male (household survey data) (%)",UIS.ROFST.H.3.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, second quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.3.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96406,..,..,1.02662,..,..,1.00846,..,..,1.05933,..,0.89137,..,1.17851,..,0.88859,..,1.07588,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.URB.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89253,..,..,1.90739,..,..,1.85588,..,..,1.68196,..,1.15903,..,1.7283,..,1.86903,..,1.73077,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, both sexes (household survey data) (%)",UIS.ROFST.H.3.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.66,..,..,5.93,..,..,7.06,..,..,6.69,..,6.37,..,5.23,..,3.56,..,3.55,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, female (household survey data) (%)",UIS.ROFST.H.3.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.51,..,..,6.01,..,..,7.09,..,..,6.91,..,5.99,..,5.77,..,3.35,..,3.69,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.3.URB.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.3.URB.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.3.URB.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.29,..,..,2.87,..,..,3.42,..,..,5,..,4.62,..,4.83,..,1.68,..,2.07,..,..,..
